date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:07:15	13872/13872	---M-Z	200	added ('OK')	text/css	etag:%22279796915768d81:0%22	https://www.dealercontrolledleasing.com/css/swiper-bundle.min.css	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/css/swiper-bundle.min.css	(from https://www.dealercontrolledleasing.com/)
14:07:15	26475/26475	---M-Z	200	added ('OK')	text/css	etag:%2244996915768d81:0%22	https://www.dealercontrolledleasing.com/css/style.min.css	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/css/style.min.css	(from https://www.dealercontrolledleasing.com/)
14:07:16	1877607/1877607	---MCZ	200	added ('OK')	text/javascript	etag:2022-03-24%2015:24:46Z	https://www.dealercontrolledleasing.com/javascript/a5.js	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/javascript/a5.js	(from https://www.dealercontrolledleasing.com/)
14:07:16	42/42	---M-Z	200	added ('OK')	text/javascript	etag:2022-03-24%2015:24:46Z	https://www.dealercontrolledleasing.com/javascript/a5_url.js	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/javascript/a5_url.js	(from https://www.dealercontrolledleasing.com/)
14:07:17	7594/7594	---M-Z	200	added ('OK')	text/css	etag:%220402130a1ed61:0%22	https://www.dealercontrolledleasing.com/js/toastr/toastr.css	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/js/toastr/toastr.css	(from https://www.dealercontrolledleasing.com/)
14:07:17	2351/2351	---M--	200	added ('OK')	image/png	etag:%228012c2dd674ad81:0%22	https://www.dealercontrolledleasing.com/images/logo-dark.png	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/images/logo-dark.png	(from https://www.dealercontrolledleasing.com/)
14:07:18	9735/9735	---M--	200	added ('OK')	image/png	etag:%228016de26d145d81:0%22	https://www.dealercontrolledleasing.com/images/dcl_logo_lg.png	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/images/dcl_logo_lg.png	(from https://www.dealercontrolledleasing.com/)
14:07:18	222709/222709	---M--	200	added ('OK')	image/png	etag:%22803c8543f564d81:0%22	https://www.dealercontrolledleasing.com/images/features/DCL-most-successful.png	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/images/features/DCL-most-successful.png	(from https://www.dealercontrolledleasing.com/)
14:07:19	5202/5202	---M--	200	added ('OK')	image/png	etag:%2231f8478c845d81:0%22	https://www.dealercontrolledleasing.com/images/features/features-bg.png	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/images/features/features-bg.png	(from https://www.dealercontrolledleasing.com/)
14:07:20	295140/295140	---M--	200	added ('OK')	image/png	etag:%22021411ae64d81:0%22	https://www.dealercontrolledleasing.com/images/features/DCL-Technology.png	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/images/features/DCL-Technology.png	(from https://www.dealercontrolledleasing.com/)
14:07:20	323636/323636	---M--	200	added ('OK')	image/png	etag:%2207469a8ae64d81:0%22	https://www.dealercontrolledleasing.com/images/features/DCL-credit-education-2.png	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/images/features/DCL-credit-education-2.png	(from https://www.dealercontrolledleasing.com/)
14:07:20	239888/239888	---M--	200	added ('OK')	image/png	etag:%22807beca6af64d81:0%22	https://www.dealercontrolledleasing.com/images/features/DCL-new-source-income.png	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/images/features/DCL-new-source-income.png	(from https://www.dealercontrolledleasing.com/)
14:07:21	324067/324067	---M--	200	added ('OK')	image/png	etag:%22046b313af64d81:0%22	https://www.dealercontrolledleasing.com/images/features/DCL-training.png	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/images/features/DCL-training.png	(from https://www.dealercontrolledleasing.com/)
14:07:21	34033/34033	---M--	200	added ('OK')	image/jpeg	etag:%2201b84e4e066d81:0%22	https://www.dealercontrolledleasing.com/images/team/paul_sansone_jr.jpg	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/images/team/paul_sansone_jr.jpg	(from https://www.dealercontrolledleasing.com/)
14:07:22	91731/91731	---M--	200	added ('OK')	image/jpeg	etag:%22f1e23465496cd81:0%22	https://www.dealercontrolledleasing.com/images/team/rick_reeves.jpg	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/images/team/rick_reeves.jpg	(from https://www.dealercontrolledleasing.com/)
14:07:22	60439/60439	---M--	200	added ('OK')	image/jpeg	etag:%22038881d25fd81:0%22	https://www.dealercontrolledleasing.com/images/team/eddie_hight.jpg	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/images/team/eddie_hight.jpg	(from https://www.dealercontrolledleasing.com/)
14:07:23	314160/314160	---M--	200	added ('OK')	image/png	etag:%2280dfea593e66d81:0%22	https://www.dealercontrolledleasing.com/images/team/MS.png	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/images/team/MS.png	(from https://www.dealercontrolledleasing.com/)
14:07:23	64718/64718	---M--	200	added ('OK')	image/jpeg	etag:%223cd77de496cd81:0%22	https://www.dealercontrolledleasing.com/images/team/joe_tonzola.jpg	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/images/team/joe_tonzola.jpg	(from https://www.dealercontrolledleasing.com/)
14:07:23	3973/3973	---M--	200	added ('OK')	image/png	etag:%22808885b374bd81:0%22	https://www.dealercontrolledleasing.com/images/team/female-user-profile-picture.png	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/images/team/female-user-profile-picture.png	(from https://www.dealercontrolledleasing.com/)
14:07:24	3847/3847	---M--	200	added ('OK')	image/png	etag:%220143640374bd81:0%22	https://www.dealercontrolledleasing.com/images/team/male-user-profile-picture.png	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/images/team/male-user-profile-picture.png	(from https://www.dealercontrolledleasing.com/)
14:07:24	1921/1921	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Feb%202023%2019:07:30%20GMT	https://www.dealercontrolledleasing.com/OptOut.a5w	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/OptOut.1c.delayed	(from https://www.dealercontrolledleasing.com/)
14:07:25	141834/141834	---M-Z	200	added ('OK')	application/javascript	etag:%224b646478c845d81:0%22	https://www.dealercontrolledleasing.com/js/swiper-bundle.min.js	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/js/swiper-bundle.min.js	(from https://www.dealercontrolledleasing.com/)
14:07:25	1766/1766	---M-Z	200	added ('OK')	application/javascript	etag:%2275b447b37a4ad81:0%22	https://www.dealercontrolledleasing.com/js/contact.js	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/js/contact.js	(from https://www.dealercontrolledleasing.com/)
14:07:26	4265/4265	---M-Z	200	added ('OK')	application/javascript	etag:%22e6525578c845d81:0%22	https://www.dealercontrolledleasing.com/js/app.js	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/js/app.js	(from https://www.dealercontrolledleasing.com/)
14:07:26	92629/92629	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.9.1/jquery.min.js	D:/Documents/My%20Websites/DCL/ajax.googleapis.com/ajax/libs/jquery/1.9.1/jquery.min.js	(from https://www.dealercontrolledleasing.com/)
14:07:27	11116/11116	---M-Z	200	added ('OK')	application/javascript	etag:%2201ef2f4ca4d41:0%22	https://www.dealercontrolledleasing.com/js/toastr/toastr.min.js	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/js/toastr/toastr.min.js	(from https://www.dealercontrolledleasing.com/)
14:07:27	78743/78743	---M-Z	200	added ('OK')	application/javascript	etag:W/%2213397-kBFpUnUH/55mLPZNjjYfNZMIlw0%22	https://cdn.jsdelivr.net/npm/bootstrap@5.0.2/dist/js/bootstrap.bundle.min.js	D:/Documents/My%20Websites/DCL/cdn.jsdelivr.net/npm/bootstrap@5.0.2/dist/js/bootstrap.bundle.min.js	(from https://www.dealercontrolledleasing.com/)
14:07:28	1026396/1026396	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22736dd677c845d81:0%22	https://www.dealercontrolledleasing.com/fonts/materialdesignicons-webfont.eot?v=5.9.55	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/fonts/materialdesignicons-webfont3e71.eot	(from https://www.dealercontrolledleasing.com/css/materialdesignicons.min.css)
14:07:29	325244/325244	---M--	200	added ('OK')	application/font-woff2	etag:%22795e177c845d81:0%22	https://www.dealercontrolledleasing.com/fonts/materialdesignicons-webfont.woff2?v=5.9.55	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/fonts/materialdesignicons-webfont3e71.woff2	(from https://www.dealercontrolledleasing.com/css/materialdesignicons.min.css)
14:07:29	1026396/1026396	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22736dd677c845d81:0%22	https://www.dealercontrolledleasing.com/fonts/materialdesignicons-webfont.eot?	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/fonts/materialdesignicons-webfontd41d.eot	(from https://www.dealercontrolledleasing.com/css/materialdesignicons.min.css)
14:07:30	465188/465188	---M--	200	added ('OK')	application/font-woff	etag:%227bade77c845d81:0%22	https://www.dealercontrolledleasing.com/fonts/materialdesignicons-webfont.woff?v=5.9.55	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/fonts/materialdesignicons-webfont3e71.woff	(from https://www.dealercontrolledleasing.com/css/materialdesignicons.min.css)
14:07:31	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ed19e777c845d81:0%22	https://www.dealercontrolledleasing.com/fonts/Pe-icon-7-stroke.eot?d7yf1v	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/fonts/Pe-icon-7-strokebb1d.eot	(from https://www.dealercontrolledleasing.com/css/pe-icon-7.css)
14:07:31	1026176/1026176	---M--	200	added ('OK')	application/font-sfnt	etag:%229317db77c845d81:0%22	https://www.dealercontrolledleasing.com/fonts/materialdesignicons-webfont.ttf?v=5.9.55	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/fonts/materialdesignicons-webfont3e71.ttf	(from https://www.dealercontrolledleasing.com/css/materialdesignicons.min.css)
14:07:31	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ed19e777c845d81:0%22	https://www.dealercontrolledleasing.com/fonts/Pe-icon-7-stroke.eot?	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/fonts/Pe-icon-7-stroked41d.eot	(from https://www.dealercontrolledleasing.com/css/pe-icon-7.css)
14:07:31	58556/58556	---M--	200	added ('OK')	application/font-woff	etag:%225bcee77c845d81:0%22	https://www.dealercontrolledleasing.com/fonts/Pe-icon-7-stroke.woff?d7yf1v	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/fonts/Pe-icon-7-strokebb1d.woff	(from https://www.dealercontrolledleasing.com/css/pe-icon-7.css)
14:07:32	58480/58480	---M--	200	added ('OK')	application/font-sfnt	etag:%22b0e7eb77c845d81:0%22	https://www.dealercontrolledleasing.com/fonts/Pe-icon-7-stroke.ttf?d7yf1v	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/fonts/Pe-icon-7-strokebb1d.ttf	(from https://www.dealercontrolledleasing.com/css/pe-icon-7.css)
14:07:32	164020/164020	---M--	200	added ('OK')	image/svg+xml	etag:%22947ae977c845d81:0%22	https://www.dealercontrolledleasing.com/fonts/Pe-icon-7-stroke.svg?d7yf1v	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/fonts/Pe-icon-7-strokebb1d.svg	(from https://www.dealercontrolledleasing.com/css/pe-icon-7.css)
14:07:33	45625/45625	---M--	200	added ('OK')	image/png	etag:%22efc1778c845d81:0%22	https://www.dealercontrolledleasing.com/images/home/home2-bg.png	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/images/home/home2-bg.png	(from https://www.dealercontrolledleasing.com/css/style.min.css)
14:07:33	40552/40552	---M--	200	added ('OK')	image/png	etag:%2284c11d78c845d81:0%22	https://www.dealercontrolledleasing.com/images/home/home3-bg.png	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/images/home/home3-bg.png	(from https://www.dealercontrolledleasing.com/css/style.min.css)
14:07:33	24184/24184	---M--	200	added ('OK')	image/png	etag:%2268f61f78c845d81:0%22	https://www.dealercontrolledleasing.com/images/home/home4-bg.png	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/images/home/home4-bg.png	(from https://www.dealercontrolledleasing.com/css/style.min.css)
14:07:35	2469010/2469010	---M--	200	added ('OK')	image/jpeg	etag:%22a3742c78c845d81:0%22	https://www.dealercontrolledleasing.com/images/home/home-6.jpg	D:/Documents/My%20Websites/DCL/www.dealercontrolledleasing.com/images/home/home-6.jpg	(from https://www.dealercontrolledleasing.com/css/style.min.css)
